voltage,current,power,pf,z
223.5,1.094,202.9,0.83,204.3
223.6,1.094,203,0.83,204.4
223.6,1.094,203,0.83,204.4
223.6,1.095,203,0.83,204.2
223.6,1.095,203,0.83,204.2
223.5,1.093,202.6,0.83,204.5
223.5,1.093,202.6,0.83,204.5
223.5,1.094,202.9,0.83,204.3
223.5,1.094,202.9,0.83,204.3
223.6,1.094,202.9,0.83,204.4
223.6,1.094,202.9,0.83,204.4
223.6,1.095,203.1,0.83,204.2
223.6,1.095,203.1,0.83,204.2
223.6,1.095,203.1,0.83,204.2
223.6,1.095,203.1,0.83,204.2
223.6,1.095,203.1,0.83,204.2
223.6,1.095,203.1,0.83,204.2
223.6,1.095,203,0.83,204.2
223.6,1.095,203,0.83,204.2
223.7,1.095,203.1,0.83,204.3
223.7,1.095,203.1,0.83,204.3
223.7,1.095,203.2,0.83,204.3
223.7,1.095,203.2,0.83,204.3
223.6,1.095,203.1,0.83,204.2
223.6,1.095,203.1,0.83,204.2
223.6,1.094,203,0.83,204.4
223.6,1.094,203,0.83,204.4
223.6,1.095,203.1,0.83,204.2
223.6,1.095,203.1,0.83,204.2
223.6,1.094,203,0.83,204.4
223.6,1.094,203,0.83,204.4
223.5,1.093,202.8,0.83,204.5
223.5,1.093,202.8,0.83,204.5
223.4,1.092,202.6,0.83,204.6
223.4,1.092,202.6,0.83,204.6
223.3,1.091,202.4,0.83,204.7
223.3,1.091,202.4,0.83,204.7
223.3,1.09,202.3,0.83,204.9
223.3,1.09,202.3,0.83,204.9
223.2,1.09,202.2,0.83,204.8
223.2,1.09,202.2,0.83,204.8
223.2,1.09,202.2,0.83,204.8
223.2,1.09,202.2,0.83,204.8
223.3,1.091,202.4,0.83,204.7
223.3,1.091,202.4,0.83,204.7
223.3,1.092,202.4,0.83,204.5
223.3,1.092,202.4,0.83,204.5
223.4,1.092,202.6,0.83,204.6
223.4,1.092,202.6,0.83,204.6
223.4,1.091,202.4,0.83,204.8
223.4,1.091,202.4,0.83,204.8
223.4,1.092,202.4,0.83,204.6
223.4,1.092,202.4,0.83,204.6
223.3,1.091,202.3,0.83,204.7
223.3,1.091,202.3,0.83,204.7
223.4,1.092,202.5,0.83,204.6
223.4,1.092,202.5,0.83,204.6
223.4,1.092,202.5,0.83,204.6
223.4,1.092,202.5,0.83,204.6
223.3,1.091,202.4,0.83,204.7
223.3,1.091,202.4,0.83,204.7
223.4,1.092,202.5,0.83,204.6
223.4,1.092,202.5,0.83,204.6
223.1,1.089,202,0.83,204.9
223.1,1.089,202,0.83,204.9
223.2,1.089,202.1,0.83,205.0
223.2,1.089,202.1,0.83,205.0
223.2,1.089,202.1,0.83,205.0
223.2,1.09,202.1,0.83,204.8
223.2,1.09,202.1,0.83,204.8
223.3,1.091,202.3,0.83,204.7
223.3,1.091,202.2,0.83,204.7
223.3,1.091,202.2,0.83,204.7
223.3,1.091,202.3,0.83,204.7
223.3,1.091,202.3,0.83,204.7
223.3,1.091,202.3,0.83,204.7
223.2,1.09,202.2,0.83,204.8
223.2,1.09,202.2,0.83,204.8
223,1.087,201.8,0.83,205.2
223,1.087,201.8,0.83,205.2
222.7,1.084,201,0.83,205.4
222.7,1.084,201,0.83,205.4
222.6,1.083,200.9,0.83,205.5
222.6,1.083,200.9,0.83,205.5
222.7,1.084,201,0.83,205.4
222.7,1.084,201,0.83,205.4
222.7,1.084,201.1,0.83,205.4
222.7,1.084,201.1,0.83,205.4
222.7,1.083,200.9,0.83,205.6
222.7,1.083,200.9,0.83,205.6
222.7,1.084,201.1,0.83,205.4
222.7,1.084,201.1,0.83,205.4
222.7,1.084,201,0.83,205.4
222.7,1.084,201,0.83,205.4
222.8,1.084,201.2,0.83,205.5
222.8,1.084,201.2,0.83,205.5
222.7,1.084,201.1,0.83,205.4
222.7,1.084,201.1,0.83,205.4
222.7,1.084,201,0.83,205.4
222.7,1.084,201,0.83,205.4
222.7,1.084,201,0.83,205.4
222.7,1.084,201,0.83,205.4
