voltage,current,power,pf,z
224.1,1.082,160.8,0.66,207.1
224.1,1.082,160.8,0.66,207.1
224.2,1.088,161.6,0.66,206.1
224.2,1.088,161.6,0.66,206.1
224.2,1.083,161,0.66,207.0
224.2,1.083,161,0.66,207.0
224.2,1.083,161.2,0.66,207.0
224.2,1.083,161.2,0.66,207.0
224.2,1.089,161.8,0.66,205.9
224.2,1.089,161.8,0.66,205.9
224.1,1.082,161.1,0.66,207.1
224.1,1.082,161.1,0.66,207.1
224.1,1.081,160.9,0.66,207.3
224.1,1.081,160.9,0.66,207.3
224.1,1.081,160.9,0.66,207.3
224.2,1.089,161.8,0.66,205.9
224.2,1.089,161.8,0.66,205.9
224.2,1.082,160.9,0.66,207.2
224.2,1.082,161.1,0.66,207.2
224.2,1.082,161.1,0.66,207.2
224.2,1.088,161.7,0.66,206.1
224.2,1.088,161.7,0.66,206.1
224.2,1.088,161.7,0.66,206.1
224.2,1.082,161.1,0.66,207.2
224.2,1.082,161.1,0.66,207.2
224.2,1.081,161.1,0.66,207.4
224.2,1.081,161.1,0.66,207.4
224.1,1.087,161.4,0.66,206.2
224.1,1.087,161.4,0.66,206.2
224,1.08,160.7,0.66,207.4
224,1.08,160.7,0.66,207.4
224,1.08,160.7,0.66,207.4
224,1.08,160.7,0.66,207.4
224,1.084,161.2,0.66,206.6
224,1.084,161.2,0.66,206.6
224.1,1.08,160.9,0.66,207.5
224.1,1.08,160.9,0.66,207.5
224.2,1.083,161.5,0.67,207.0
224.2,1.083,161.5,0.67,207.0
224.2,1.085,161.4,0.66,206.6
224.2,1.085,161.4,0.66,206.6
224.1,1.081,160.9,0.66,207.3
224.1,1.081,160.9,0.66,207.3
224.1,1.083,161.3,0.66,206.9
224.1,1.083,161.3,0.66,206.9
224.1,1.083,161.1,0.66,206.9
224.1,1.083,161.1,0.66,206.9
224.1,1.081,161.1,0.67,207.3
224.1,1.081,161.1,0.67,207.3
224.1,1.083,161.3,0.66,206.9
224.1,1.083,161.3,0.66,206.9
224.1,1.081,160.9,0.66,207.3
224.1,1.081,160.9,0.66,207.3
224,1.079,160.7,0.66,207.6
224,1.079,160.7,0.66,207.6
224,1.084,161.4,0.66,206.6
224,1.084,161.4,0.66,206.6
224.1,1.081,161,0.66,207.3
224.1,1.081,161,0.66,207.3
224.3,1.081,161.3,0.67,207.5
224.3,1.081,161.3,0.67,207.5
224.3,1.088,161.9,0.66,206.2
224.3,1.088,161.9,0.66,206.2
224.2,1.081,161.2,0.67,207.4
224.2,1.081,161.2,0.67,207.4
